renewable_resource,carrier,installed_capacity_mw,official_connection_bus,response_zone_id,constraint_group_count,mode_id,branch,flow_sign,normalized_positive_relief,relief_mw_per_mw_curtailment,mapping_method
35371-1,solar,87.0,3531,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.22512594139094155,0.11804024340604273,official_model_generator_bus_assignment
35371-1,solar,87.0,3531,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.5605718004377639,0.1180402434059258,official_model_generator_bus_assignment
35371-1,solar,87.0,3531,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.21205278286543805,0.11210846930671661,official_model_generator_bus_assignment
35371-1,solar,87.0,3531,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.15696579962262874,0.08823329506843769,official_model_generator_bus_assignment
35371-1,solar,87.0,3531,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.11552786648805091,0.0764720440801026,official_model_generator_bus_assignment
35371-1,solar,87.0,3531,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999698558,0.012039979995898089,official_model_generator_bus_assignment
35372-1,solar,60.0,3531,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.22512594139094155,0.11804024340604273,official_model_generator_bus_assignment
35372-1,solar,60.0,3531,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.5605718004377639,0.1180402434059258,official_model_generator_bus_assignment
35372-1,solar,60.0,3531,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.21205278286543805,0.11210846930671661,official_model_generator_bus_assignment
35372-1,solar,60.0,3531,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.15696579962262874,0.08823329506843769,official_model_generator_bus_assignment
35372-1,solar,60.0,3531,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.11552786648805091,0.0764720440801026,official_model_generator_bus_assignment
35372-1,solar,60.0,3531,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999698558,0.012039979995898089,official_model_generator_bus_assignment
35471-1,solar,4.0,3541,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.26366682275791586,0.1382483766381915,official_model_generator_bus_assignment
35471-1,solar,4.0,3541,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6565399999482504,0.1382483766381003,official_model_generator_bus_assignment
35471-1,solar,4.0,3541,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.25127734658079703,0.13284578639320413,official_model_generator_bus_assignment
35471-1,solar,4.0,3541,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.0653632156798555,0.0367418374548337,official_model_generator_bus_assignment
35471-1,solar,4.0,3541,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.05780552784593446,0.03826355500094959,official_model_generator_bus_assignment
35471-1,solar,4.0,3541,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999647589,0.012039979995836721,official_model_generator_bus_assignment
35472-1,solar,4.95,3541,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.26366682275791586,0.1382483766381915,official_model_generator_bus_assignment
35472-1,solar,4.95,3541,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6565399999482504,0.1382483766381003,official_model_generator_bus_assignment
35472-1,solar,4.95,3541,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.25127734658079703,0.13284578639320413,official_model_generator_bus_assignment
35472-1,solar,4.95,3541,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.0653632156798555,0.0367418374548337,official_model_generator_bus_assignment
35472-1,solar,4.95,3541,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.05780552784593446,0.03826355500094959,official_model_generator_bus_assignment
35472-1,solar,4.95,3541,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999647589,0.012039979995836721,official_model_generator_bus_assignment
35571-1,solar,55.0,3551,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999623176,0.012039979995807328,official_model_generator_bus_assignment
35571-2,solar,25.0,3551,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999623176,0.012039979995807328,official_model_generator_bus_assignment
35772-1,wind,34.0,3571,C003-Z001,2,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.12248777210036287,0.025792389880628,official_model_generator_bus_assignment
35772-1,wind,34.0,3571,C003-Z001,2,2561-3781-1::+1,2561-3781-1,1,0.9999999999649988,0.01203997999583961,official_model_generator_bus_assignment
35871-1,wind,2.55,3581,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.9999999999999528,0.5134304236062013,official_model_generator_bus_assignment
35871-1,wind,2.55,3581,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6505122038315564,0.5134304236060341,official_model_generator_bus_assignment
35871-1,wind,2.55,3581,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.7059206392345869,0.5134304236067172,official_model_generator_bus_assignment
35871-1,wind,2.55,3581,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999762282,0.012039979995974812,official_model_generator_bus_assignment
35872-2,wind,2.45,3581,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.9999999999999528,0.5134304236062013,official_model_generator_bus_assignment
35872-2,wind,2.45,3581,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6505122038315564,0.5134304236060341,official_model_generator_bus_assignment
35872-2,wind,2.45,3581,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.7059206392345869,0.5134304236067172,official_model_generator_bus_assignment
35872-2,wind,2.45,3581,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999762282,0.012039979995974812,official_model_generator_bus_assignment
35873-3,wind,3.4,3581,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.9999999999999528,0.5134304236062013,official_model_generator_bus_assignment
35873-3,wind,3.4,3581,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6505122038315564,0.5134304236060341,official_model_generator_bus_assignment
35873-3,wind,3.4,3581,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.7059206392345869,0.5134304236067172,official_model_generator_bus_assignment
35873-3,wind,3.4,3581,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999762282,0.012039979995974812,official_model_generator_bus_assignment
35875-1,wind,15.0,3581,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.9999999999999528,0.5134304236062013,official_model_generator_bus_assignment
35875-1,wind,15.0,3581,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6505122038315564,0.5134304236060341,official_model_generator_bus_assignment
35875-1,wind,15.0,3581,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.7059206392345869,0.5134304236067172,official_model_generator_bus_assignment
35875-1,wind,15.0,3581,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999762282,0.012039979995974812,official_model_generator_bus_assignment
35876-3,wind,11.88,3581,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.9999999999999528,0.5134304236062013,official_model_generator_bus_assignment
35876-3,wind,11.88,3581,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6505122038315564,0.5134304236060341,official_model_generator_bus_assignment
35876-3,wind,11.88,3581,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.7059206392345869,0.5134304236067172,official_model_generator_bus_assignment
35876-3,wind,11.88,3581,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999762282,0.012039979995974812,official_model_generator_bus_assignment
35877-6,wind,4.99,3581,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.9999999999999528,0.5134304236062013,official_model_generator_bus_assignment
35877-6,wind,4.99,3581,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6505122038315564,0.5134304236060341,official_model_generator_bus_assignment
35877-6,wind,4.99,3581,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.7059206392345869,0.5134304236067172,official_model_generator_bus_assignment
35877-6,wind,4.99,3581,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999762282,0.012039979995974812,official_model_generator_bus_assignment
35971-1,wind,30.5,3591,C003-Z001,4,3581-89516-1::+1,3581-89516-1,1,0.9469405949918346,0.4861881108165888,official_model_generator_bus_assignment
35971-1,wind,30.5,3591,C003-Z001,4,T89510-89515-1::-1,T89510-89515-1,-1,0.6159964133457082,0.4861881108164113,official_model_generator_bus_assignment
35971-1,wind,30.5,3591,C003-Z001,4,T89515-89516-1::-1,T89515-89516-1,-1,0.6684649101339216,0.4861881108171313,official_model_generator_bus_assignment
35971-1,wind,30.5,3591,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999792356,0.012039979996011021,official_model_generator_bus_assignment
36271-1,wind,36.0,36210,C003-Z001,7,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.143659178778085,0.0753247907624727,official_model_generator_bus_assignment
36271-1,wind,36.0,36210,C003-Z001,7,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.3577165918749348,0.07532479076236273,official_model_generator_bus_assignment
36271-1,wind,36.0,36210,C003-Z001,7,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.13687658780530937,0.07236417525591772,official_model_generator_bus_assignment
36271-1,wind,36.0,36210,C003-Z001,7,1122-1742-1::+1,1122-1742-1,1,0.12176997704737623,0.06844909108308148,official_model_generator_bus_assignment
36271-1,wind,36.0,36210,C003-Z001,7,3621-5301-1::+1,3621-5301-1,1,1.0,1.0000000000004745,official_model_generator_bus_assignment
36271-1,wind,36.0,36210,C003-Z001,7,3082-3122-1::-1,3082-3122-1,-1,0.08707444452669369,0.0576377021623998,official_model_generator_bus_assignment
36271-1,wind,36.0,36210,C003-Z001,7,2561-3781-1::+1,2561-3781-1,1,0.9999999999706342,0.01203997999590746,official_model_generator_bus_assignment
36272-2,wind,23.0,36210,C003-Z001,7,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.143659178778085,0.0753247907624727,official_model_generator_bus_assignment
36272-2,wind,23.0,36210,C003-Z001,7,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.3577165918749348,0.07532479076236273,official_model_generator_bus_assignment
36272-2,wind,23.0,36210,C003-Z001,7,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.13687658780530937,0.07236417525591772,official_model_generator_bus_assignment
36272-2,wind,23.0,36210,C003-Z001,7,1122-1742-1::+1,1122-1742-1,1,0.12176997704737623,0.06844909108308148,official_model_generator_bus_assignment
36272-2,wind,23.0,36210,C003-Z001,7,3621-5301-1::+1,3621-5301-1,1,1.0,1.0000000000004745,official_model_generator_bus_assignment
36272-2,wind,23.0,36210,C003-Z001,7,3082-3122-1::-1,3082-3122-1,-1,0.08707444452669369,0.0576377021623998,official_model_generator_bus_assignment
36272-2,wind,23.0,36210,C003-Z001,7,2561-3781-1::+1,2561-3781-1,1,0.9999999999706342,0.01203997999590746,official_model_generator_bus_assignment
36273-1,wind,28.8,3621,C003-Z001,7,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.14365917877808537,0.07532479076247288,official_model_generator_bus_assignment
36273-1,wind,28.8,3621,C003-Z001,7,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.3577165918749364,0.07532479076236306,official_model_generator_bus_assignment
36273-1,wind,28.8,3621,C003-Z001,7,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.13687658780530984,0.07236417525591797,official_model_generator_bus_assignment
36273-1,wind,28.8,3621,C003-Z001,7,1122-1742-1::+1,1122-1742-1,1,0.12176997704737658,0.06844909108308167,official_model_generator_bus_assignment
36273-1,wind,28.8,3621,C003-Z001,7,3621-5301-1::+1,3621-5301-1,1,0.9999999999999996,1.000000000000474,official_model_generator_bus_assignment
36273-1,wind,28.8,3621,C003-Z001,7,3082-3122-1::-1,3082-3122-1,-1,0.08707444452669401,0.05763770216240001,official_model_generator_bus_assignment
36273-1,wind,28.8,3621,C003-Z001,7,2561-3781-1::+1,2561-3781-1,1,0.999999999970665,0.012039979995907831,official_model_generator_bus_assignment
36471-1,wind,14.45,36411,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.6784610989665394,0.3813751688679394,official_model_generator_bus_assignment
36471-1,wind,14.45,36411,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.42046616558613464,0.2783216562925127,official_model_generator_bus_assignment
36471-1,wind,14.45,36411,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.9999999999593662,0.012039979995771794,official_model_generator_bus_assignment
36472-1,wind,4.0,36411,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.6784610989665394,0.3813751688679394,official_model_generator_bus_assignment
36472-1,wind,4.0,36411,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.42046616558613464,0.2783216562925127,official_model_generator_bus_assignment
36472-1,wind,4.0,36411,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.9999999999593662,0.012039979995771794,official_model_generator_bus_assignment
36473-1,wind,5.0,36411,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.6784610989665394,0.3813751688679394,official_model_generator_bus_assignment
36473-1,wind,5.0,36411,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.42046616558613464,0.2783216562925127,official_model_generator_bus_assignment
36473-1,wind,5.0,36411,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.9999999999593662,0.012039979995771794,official_model_generator_bus_assignment
36474-1,wind,3.6,36411,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.6784610989665394,0.3813751688679394,official_model_generator_bus_assignment
36474-1,wind,3.6,36411,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.42046616558613464,0.2783216562925127,official_model_generator_bus_assignment
36474-1,wind,3.6,36411,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.9999999999593662,0.012039979995771794,official_model_generator_bus_assignment
36475-1,wind,4.0,36411,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.6784610989665394,0.3813751688679394,official_model_generator_bus_assignment
36475-1,wind,4.0,36411,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.42046616558613464,0.2783216562925127,official_model_generator_bus_assignment
36475-1,wind,4.0,36411,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.9999999999593662,0.012039979995771794,official_model_generator_bus_assignment
36476-1,wind,14.8,36411,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.6784610989665394,0.3813751688679394,official_model_generator_bus_assignment
36476-1,wind,14.8,36411,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.42046616558613464,0.2783216562925127,official_model_generator_bus_assignment
36476-1,wind,14.8,36411,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.9999999999593662,0.012039979995771794,official_model_generator_bus_assignment
36477-1,solar,20.0,3641,C003-Z001,3,1122-1742-1::+1,1122-1742-1,1,0.6784610989665393,0.3813751688679393,official_model_generator_bus_assignment
36477-1,solar,20.0,3641,C003-Z001,3,3082-3122-1::-1,3082-3122-1,-1,0.4204661655861351,0.278321656292513,official_model_generator_bus_assignment
36477-1,solar,20.0,3641,C003-Z001,3,2561-3781-1::+1,2561-3781-1,1,0.999999999959365,0.012039979995771779,official_model_generator_bus_assignment
38071-1,wind,1.7,3801,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.22543922456225302,0.11820450711358411,official_model_generator_bus_assignment
38071-1,wind,1.7,3801,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.5613518869542349,0.11820450711346515,official_model_generator_bus_assignment
38071-1,wind,1.7,3801,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2123445559263896,0.11226272444454694,official_model_generator_bus_assignment
38071-1,wind,1.7,3801,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.15671367513411122,0.08809157136529452,official_model_generator_bus_assignment
38071-1,wind,1.7,3801,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.11537912240789507,0.07637358503121582,official_model_generator_bus_assignment
38071-1,wind,1.7,3801,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999699476,0.012039979995899194,official_model_generator_bus_assignment
38072-1,solar,3.95,3801,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.22543922456225302,0.11820450711358411,official_model_generator_bus_assignment
38072-1,solar,3.95,3801,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.5613518869542349,0.11820450711346515,official_model_generator_bus_assignment
38072-1,solar,3.95,3801,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2123445559263896,0.11226272444454694,official_model_generator_bus_assignment
38072-1,solar,3.95,3801,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.15671367513411122,0.08809157136529452,official_model_generator_bus_assignment
38072-1,solar,3.95,3801,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.11537912240789507,0.07637358503121582,official_model_generator_bus_assignment
38072-1,solar,3.95,3801,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999699476,0.012039979995899194,official_model_generator_bus_assignment
38073-1,solar,7.0,3801,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.22543922456225302,0.11820450711358411,official_model_generator_bus_assignment
38073-1,solar,7.0,3801,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.5613518869542349,0.11820450711346515,official_model_generator_bus_assignment
38073-1,solar,7.0,3801,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2123445559263896,0.11226272444454694,official_model_generator_bus_assignment
38073-1,solar,7.0,3801,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.15671367513411122,0.08809157136529452,official_model_generator_bus_assignment
38073-1,solar,7.0,3801,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.11537912240789507,0.07637358503121582,official_model_generator_bus_assignment
38073-1,solar,7.0,3801,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999699476,0.012039979995899194,official_model_generator_bus_assignment
38074-1,solar,3.6,3801,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.22543922456225302,0.11820450711358411,official_model_generator_bus_assignment
38074-1,solar,3.6,3801,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.5613518869542349,0.11820450711346515,official_model_generator_bus_assignment
38074-1,solar,3.6,3801,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2123445559263896,0.11226272444454694,official_model_generator_bus_assignment
38074-1,solar,3.6,3801,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.15671367513411122,0.08809157136529452,official_model_generator_bus_assignment
38074-1,solar,3.6,3801,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.11537912240789507,0.07637358503121582,official_model_generator_bus_assignment
38074-1,solar,3.6,3801,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999699476,0.012039979995899194,official_model_generator_bus_assignment
38074-2,solar,0.34,3801,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.22543922456225302,0.11820450711358411,official_model_generator_bus_assignment
38074-2,solar,0.34,3801,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.5613518869542349,0.11820450711346515,official_model_generator_bus_assignment
38074-2,solar,0.34,3801,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2123445559263896,0.11226272444454694,official_model_generator_bus_assignment
38074-2,solar,0.34,3801,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.15671367513411122,0.08809157136529452,official_model_generator_bus_assignment
38074-2,solar,0.34,3801,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.11537912240789507,0.07637358503121582,official_model_generator_bus_assignment
38074-2,solar,0.34,3801,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999699476,0.012039979995899194,official_model_generator_bus_assignment
38271-1,wind,10.5,3821,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.999999999959413,0.012039979995772358,official_model_generator_bus_assignment
38272-2,wind,4.5,3821,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.999999999959413,0.012039979995772358,official_model_generator_bus_assignment
38273-1,wind,7.5,3821,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.999999999959413,0.012039979995772358,official_model_generator_bus_assignment
38870-1,wind,24.0,3881,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.265936352478715,0.13943835873890004,official_model_generator_bus_assignment
38870-1,wind,24.0,3881,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6621912116827051,0.139438358738792,official_model_generator_bus_assignment
38870-1,wind,24.0,3881,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2501386056349464,0.13224375466010863,official_model_generator_bus_assignment
38870-1,wind,24.0,3881,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.12382210199601631,0.06960262737280812,official_model_generator_bus_assignment
38870-1,wind,24.0,3881,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.0965212720851228,0.06389089661172376,official_model_generator_bus_assignment
38870-1,wind,24.0,3881,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999685726,0.01203997999588264,official_model_generator_bus_assignment
38872-1,solar,4.0,3881,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.265936352478715,0.13943835873890004,official_model_generator_bus_assignment
38872-1,solar,4.0,3881,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6621912116827051,0.139438358738792,official_model_generator_bus_assignment
38872-1,solar,4.0,3881,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2501386056349464,0.13224375466010863,official_model_generator_bus_assignment
38872-1,solar,4.0,3881,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.12382210199601631,0.06960262737280812,official_model_generator_bus_assignment
38872-1,solar,4.0,3881,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.0965212720851228,0.06389089661172376,official_model_generator_bus_assignment
38872-1,solar,4.0,3881,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999685726,0.01203997999588264,official_model_generator_bus_assignment
38873-1,solar,13.8,3881,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.265936352478715,0.13943835873890004,official_model_generator_bus_assignment
38873-1,solar,13.8,3881,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6621912116827051,0.139438358738792,official_model_generator_bus_assignment
38873-1,solar,13.8,3881,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.2501386056349464,0.13224375466010863,official_model_generator_bus_assignment
38873-1,solar,13.8,3881,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.12382210199601631,0.06960262737280812,official_model_generator_bus_assignment
38873-1,solar,13.8,3881,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.0965212720851228,0.06389089661172376,official_model_generator_bus_assignment
38873-1,solar,13.8,3881,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999685726,0.01203997999588264,official_model_generator_bus_assignment
39474-4,wind,17.25,3941,C003-Z001,4,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.3282058447738497,0.17208811017080747,official_model_generator_bus_assignment
39474-4,wind,17.25,3941,C003-Z001,4,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.8172445173685007,0.17208811017072606,official_model_generator_bus_assignment
39474-4,wind,17.25,3941,C003-Z001,4,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.34734484430230855,0.18363493414289164,official_model_generator_bus_assignment
39474-4,wind,17.25,3941,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999625326,0.012039979995809918,official_model_generator_bus_assignment
39475-1,wind,450.0,39420,C003-Z001,4,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.3687077688679494,0.19332447657506127,official_model_generator_bus_assignment
39475-1,wind,450.0,39420,C003-Z001,4,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.9180957847541089,0.19332447657498825,official_model_generator_bus_assignment
39475-1,wind,450.0,39420,C003-Z001,4,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.3991973328706719,0.21104840660286897,official_model_generator_bus_assignment
39475-1,wind,450.0,39420,C003-Z001,4,2561-3781-1::+1,2561-3781-1,1,0.9999999999624876,0.012039979995809375,official_model_generator_bus_assignment
40014-1,solar,4.0,4001,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999704787,0.012039979995905588,official_model_generator_bus_assignment
40071-1,solar,4.0,4001,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999704787,0.012039979995905588,official_model_generator_bus_assignment
40072-1,solar,4.0,4001,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999704787,0.012039979995905588,official_model_generator_bus_assignment
40073-1,solar,16.85,4001,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999704787,0.012039979995905588,official_model_generator_bus_assignment
40075-1,solar,4.99,4001,C003-Z001,1,2561-3781-1::+1,2561-3781-1,1,0.9999999999704787,0.012039979995905588,official_model_generator_bus_assignment
40202-1,solar,4.95,4021,C003-Z001,6,T3464-3462-34641-1-w1::+1,T3464-3462-34641-1-w1,1,0.2414904195025525,0.12662062720176437,official_model_generator_bus_assignment
40202-1,solar,4.95,4021,C003-Z001,6,T3464-3462-34641-1-w2::-1,T3464-3462-34641-1-w2,-1,0.6013199474597359,0.12662062720164624,official_model_generator_bus_assignment
40202-1,solar,4.95,4021,C003-Z001,6,T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,0.22839279245294064,0.12074713671092807,official_model_generator_bus_assignment
40202-1,solar,4.95,4021,C003-Z001,6,1122-1742-1::+1,1122-1742-1,1,0.12120893078372552,0.06813371690191111,official_model_generator_bus_assignment
40202-1,solar,4.95,4021,C003-Z001,6,3082-3122-1::-1,3082-3122-1,-1,0.09300211264497815,0.06156143858559908,official_model_generator_bus_assignment
40202-1,solar,4.95,4021,C003-Z001,6,2561-3781-1::+1,2561-3781-1,1,0.9999999999687196,0.012039979995884409,official_model_generator_bus_assignment
40471-1,wind,6.0,4041,C003-Z001,5,3581-89516-1::+1,3581-89516-1,1,0.1562723576481484,0.0802349827852324,official_model_generator_bus_assignment
