mode_id,branch,flow_sign,ac_component,bus,relief_mw_per_mw_curtailment_or_charge,normalized_positive_relief,membership_threshold,balancing_reference,membership_type
T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,3,star:3954-3942-39421-2,0.09431668147100039,0.1783996775644183,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,3,star:4722-4721-47221-1,0.11472417275748856,0.21700037691713642,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,3,star:4722-47210-47222-2,0.11652003163669211,0.22039723779057183,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,3,star:4942-4941-49422-2,0.045572241436715746,0.0861997374313649,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,3,star:4943-4941-49421-1,0.045562948316906465,0.08618215952731138,0.05,load_weighted_component_local,overlapping_directional_constraint_group
T3934-3942-39402-1-w1::+1,T3934-3942-39402-1-w1,1,3,star:5142-51410-51422-2,0.1982347314129734,0.3749603104623356,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1021,0.03507209561649339,0.062392768269780255,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1041,0.0870803650236188,0.15491475317521247,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1042,0.08698203243749064,0.15473982087784566,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1052,0.08698159847062065,0.15473904885684492,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1062,0.08698159847062087,0.1547390488568453,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1072,0.08698250594914123,0.15474066324845878,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1081,0.040033355231493845,0.07121877983378191,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1101,0.12244891600854754,0.21783491140501615,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1121,0.46798602241432286,0.8325405977811493,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1122,0.56211795996685,0.999999999999997,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1161,0.028898716365486726,0.05141041280230736,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1211,0.05214483384675961,0.09276493113622382,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1212,0.0521448338466941,0.09276493113610727,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1221,0.04595241789335218,0.08174870964105473,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1231,0.37269189232774474,0.6630136712759054,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1243,0.08745306009661927,0.15557777250486074,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1244,0.08745306009664205,0.1555777725049013,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1281,0.07225706855347366,0.1285443157833539,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1301,0.2747967735477354,0.48885962221157336,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1311,0.04228003931708179,0.0752155994438873,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1361,0.1418676282956611,0.25238052935370914,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1381,0.0853530344277196,0.15184185616974932,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1431,0.06332806451871112,0.1126597423118194,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1441,0.07760286635860564,0.13805441541697389,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1461,0.09068452204539013,0.16132649817973763,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1481,0.19126374911639557,0.34025553840634176,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1501,0.07760286635859791,0.13805441541696015,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1531,0.0879284554050844,0.15642349411904502,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1541,0.41573818638471505,0.7395924272002113,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1551,0.06799556245772315,0.12096315595703946,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1601,0.06798628216145786,0.12094664643959613,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1602,0.06349717675766063,0.11296059062301636,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1611,0.05400448864893223,0.09607323105655066,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1621,0.07777394126711165,0.13835875528990038,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1681,0.07045675663410716,0.12534158602273093,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1721,0.09548434541429468,0.16986531691662268,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1751,0.05214483384675321,0.09276493113621244,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1781,0.028898716365484786,0.051410412802303906,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1841,0.3726918923277274,0.6630136712758746,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1881,0.057658072231820366,0.10257290522299001,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1901,0.07251075898869196,0.1289956275244576,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1921,0.08631507937737531,0.15355332069885358,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1961,0.08784545113356737,0.15627583067928955,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1971,0.05214483384685103,0.09276493113638645,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,1991,0.3813751688679361,0.6784610989665336,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2001,0.18149657646848846,0.3228798746782462,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2002,0.1920635842845973,0.3416784339997309,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2061,0.08307897271583281,0.147796332144826,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2121,0.028855344924969946,0.051333255615372185,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2141,0.1435508355251508,0.2553749315065757,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2161,0.1224489160085615,0.217834911405041,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2211,0.30747332968315655,0.5469907592016601,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2221,0.0722570685535381,0.12854431578346853,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2225,0.07226001403804276,0.1285495557592644,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2341,0.035072095616488275,0.06239276826977116,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2351,0.3755979889117496,0.6681835765110561,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2391,0.08309141878210607,0.14781847352289904,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2641,0.30747332968318764,0.5469907592017154,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2651,0.04290822596832916,0.0763331347229316,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2731,0.05214483384685201,0.09276493113638819,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2741,0.2086786337090871,0.3712363748729768,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2742,0.2234760922663639,0.397560846978706,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2771,0.05214483384676714,0.09276493113623721,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2852,0.08694323345229685,0.1546707980250692,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,2881,0.05765807223184734,0.10257290522303798,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3061,0.0766366594027425,0.136335546736955,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3101,0.05075097325576064,0.09028527261209275,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3111,0.08857540745926559,0.15757441278782292,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3181,0.46798602241432297,0.8325405977811495,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3201,0.08857540745926601,0.15757441278782364,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3202,0.08745306009666476,0.15557777250494167,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3203,0.08759209511824864,0.15582511386651654,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3204,0.08745306009664222,0.15557777250490157,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3209,0.08859027835844108,0.15760086790976272,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3221,0.08328885749198964,0.148169714230268,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3251,0.028394466973707143,0.050513360176895214,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3261,0.09673809784496495,0.1720957249803398,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3281,0.04001714392965449,0.07118994015422371,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3282,0.0377101619396953,0.06708585141438833,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3301,0.04441707270696224,0.07901735199775779,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3330,0.04228003931710249,0.07521559944392413,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3331,0.04228003931710263,0.07521559944392436,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3332,0.04228003931714867,0.07521559944400627,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3341,0.075435459478123,0.1341986288475313,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3342,0.08424084669864543,0.1498632897330182,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3391,0.04228003931709458,0.07521559944391004,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3401,0.19380835462203558,0.34478235606182117,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3441,0.15199578134740122,0.2703983721786162,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3531,0.08823329506843769,0.15696579962262874,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3541,0.0367418374548337,0.0653632156798555,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3601,0.08291923911138316,0.14751216829341823,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3611,0.08291923911138277,0.14751216829341754,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3621,0.06844909108308167,0.12176997704737658,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3631,0.04001714392961755,0.071189940154158,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3641,0.3813751688679393,0.6784610989665393,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3642,0.4037836244557279,0.7183254284910933,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3662,0.22347609226636342,0.39756084697870514,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3801,0.08809157136529452,0.15671367513411122,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3881,0.06960262737280812,0.12382210199601631,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3891,0.0722570685535147,0.1285443157834269,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3901,0.035054774533942554,0.062361954305836,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3961,0.08291923911138599,0.14751216829342328,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3981,0.03505477453394014,0.062361954305831704,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,3991,0.035054774533944344,0.062361954305839185,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4021,0.06813371690191111,0.12120893078372552,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4261,0.04001714392958186,0.07118994015409451,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4321,0.4582556561901826,0.8152304121668806,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4341,0.08631507937737845,0.15355332069885916,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4351,0.08631507937737798,0.15355332069885833,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4361,0.033740177680678204,0.06002330486410339,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4441,0.07251075898868876,0.1289956275244519,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4451,0.46798602241432347,0.8325405977811504,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4681,0.029537970924357206,0.05254763773443402,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4721,0.08535303442773515,0.151841856169777,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4722,0.08681821464591652,0.154448391314585,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4761,0.08307897271583597,0.14779633214483162,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4791,0.16049813263692822,0.28552393637519224,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,4901,0.4679860224143232,0.83254059778115,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5051,0.028898716365486188,0.051410412802306404,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5061,0.0725107589886943,0.12899562752446175,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5071,0.02889871636548555,0.051410412802305266,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5091,0.037879185748052026,0.0673865424087958,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5181,0.08297012236439383,0.14760268888986683,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5271,0.06682808599120227,0.11888623162857695,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5274,0.06685629097094944,0.11893640789362431,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5281,0.028394466973708076,0.05051336017689687,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5291,0.39659474848714366,0.7055365185459135,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5301,0.068449091083125,0.12176997704745365,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5351,0.05011435031232559,0.08915272928707145,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5381,0.07892802230272003,0.14041184933385592,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5441,0.19469099859237537,0.3463525673576706,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5451,0.2644923631961949,0.4705282201120066,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5481,0.08708880931472074,0.15492977545114625,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,5501,0.3074733296831157,0.5469907592015874,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,6201,0.052144833846777705,0.092764931136256,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,6931,0.13406440028946978,0.23849869571393098,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,10210,0.035088415907955854,0.06242180184035578,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,10261,0.03507209561649341,0.06239276826978029,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,10422,0.08698203243749089,0.1547398208778461,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,11260,0.5621179599668508,0.9999999999999984,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,11261,0.5621179599668517,1.0,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,12111,0.052144833846759435,0.0927649311362235,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,13810,0.08307897271583461,0.1477963321448292,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,14461,0.0776028663586055,0.13805441541697364,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,14619,0.0906845220453916,0.16132649817974026,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,15010,0.07760286635860127,0.13805441541696611,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,16011,0.06799556245770896,0.12096315595701423,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,16110,0.052144833846791534,0.0927649311362806,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,17261,0.09548434541429485,0.169865316916623,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,17810,0.02889871636548664,0.0514104128023072,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,18810,0.057658072231817396,0.10257290522298472,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,21261,0.0288553449249702,0.051333255615372636,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,21661,0.12244891600856139,0.21783491140504077,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,22261,0.07225706855353799,0.12854431578346834,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,27460,0.22347609226638585,0.39756084697874505,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,28810,0.042280039317097014,0.07521559944391439,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,31019,0.05075097325576018,0.09028527261209193,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,32060,0.08745306009667356,0.15557777250495733,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,32210,0.08173342523553792,0.14540262196987583,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,32661,0.09673809784496504,0.17209572498033993,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,32810,0.040033355231494885,0.07121877983378376,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,33410,0.07543545947811636,0.1341986288475195,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,36210,0.06844909108308148,0.12176997704737623,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,36411,0.3813751688679394,0.6784610989665394,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,36671,0.22347609226635554,0.39756084697869115,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,39610,0.08291923911138604,0.14751216829342337,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,43619,0.03374017768076393,0.060023304864255896,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,47210,0.08307897271583303,0.1477963321448264,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,47261,0.083078972715833,0.14779633214482635,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,50619,0.0725107589886928,0.1289956275244591,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,52861,0.02839446697370786,0.05051336017689649,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,53061,0.06844909108312489,0.12176997704745346,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,55061,0.3074733296831158,0.5469907592015876,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,66096,0.0400171439296145,0.07118994015415257,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,68090,0.1340644002894751,0.23849869571394045,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,star:1072-1041-10421-2,0.08707050019756135,0.15489720378743269,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,star:1122-1121-11221-1,0.48663339514660975,0.8657140134346655,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,star:1122-1121-11222-2,0.486633395146589,0.8657140134346285,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,star:1212-1211-12121-1,0.05214483384674395,0.09276493113619595,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,star:1212-12111-12122-2,0.05214483384674409,0.09276493113619622,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,star:1244-1243-12402-1,0.08745306009663059,0.1555777725048809,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,star:1602-1601-16022-1,0.06711898977277633,0.11940374539310997,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,star:1602-16011-16021-1,0.06712647712153352,0.11941706528197747,0.05,load_weighted_component_local,overlapping_directional_constraint_group
1122-1742-1::+1,1122-1742-1,1,3,star:2002-2001-20021-1,0.18356044518256018,0.32655146829570225,0.05,load_weighted_component_local,overlapping_directional_constraint_group
